0.4320,-0.2130,-4.1500,45.0000,31.0000,-85.1940
0.7180,0.5280,-6.8730,30.0000,52.0000,-88.2840
0.9160,-0.2840,-6.5770,-10.0000,40.0000,-88.9070
0.8900,0.5890,-6.8000,38.0000,100.0000,-78.7920
0.1350,1.4010,-0.0940,18.0000,44.0000,-87.4590
0.1200,0.6170,-1.2860,-26.0000,16.0000,-86.5190
0.8930,0.5920,-7.6390,-33.0000,78.0000,-91.5260
0.6530,0.7030,-8.4190,36.0000,75.0000,-81.9970
0.0400,0.9160,-7.4690,-18.0000, 9.0000,-75.8710
0.5050,-0.6340,-9.4450,-18.0000,48.0000,-80.3600
0.8940,1.4780,-9.1970,-10.0000,30.0000,-80.3510
0.3860,1.2060,-2.2310,27.0000,41.0000,-83.3770
0.2920,0.3530,-5.0980,-34.0000,44.0000,-75.9460
0.2340,1.2480,-7.8770,19.0000,88.0000,-76.6150
0.2010,0.1540,-5.2250,14.0000,71.0000,-79.0640
0.3800,0.3020,-6.1740,32.0000, 2.0000,-88.3010
0.5950,0.0540,-5.5820,-12.0000, 3.0000,-89.7700
0.2680,-0.0280,-7.3100,-39.0000,24.0000,-85.6080
0.6220,-0.5190,-0.6340,36.0000,60.0000,-80.6530
0.8050,1.3530,-4.9280,22.0000,93.0000,-79.6110
0.1040,-0.0760,-2.2990, 8.0000,34.0000,-75.5440
0.7290,0.4720,-3.3740,24.0000,45.0000,-89.7790
0.6490,0.0270,-5.5160,26.0000,10.0000,-79.2100
0.4750,0.1020,-7.4370, 6.0000,72.0000,-91.7520
0.9330,1.7240,-4.1230,30.0000,73.0000,-77.1690
0.0960,0.1320,-5.0760,17.0000,79.0000,-84.0600
0.5990,-0.0000,-1.2900, 4.0000,95.0000,-81.4360
0.2340,0.8620,-2.1480,19.0000, 5.0000,-88.3240
0.0320,0.5940,-2.9280,46.0000,81.0000,-90.5400
0.5800,0.2790,-4.5000,13.0000,47.0000,-81.1390
0.8420,0.9050,-2.4030,32.0000,28.0000,-90.4880
0.5570,-0.1430,-2.6330,-31.0000, 5.0000,-77.0250
0.8400,1.8420,-8.9160,25.0000,79.0000,-75.5920
0.2050,0.2210,-5.8610,-28.0000,90.0000,-90.3770
0.6210,0.4420,-9.3870,-8.0000,78.0000,-90.8230
0.1740,0.1540,-6.1810,29.0000,84.0000,-85.0300
0.2900,-0.6730,-2.5070,-10.0000,35.0000,-75.9600
0.0190,0.4510,-1.0250,-46.0000,20.0000,-89.9970
0.7010,0.2890,-5.4640,-30.0000,38.0000,-89.4420
0.9520,-0.3660,-4.4260,-46.0000,26.0000,-84.6690
0.7490,-0.5360,-6.9150,14.0000, 3.0000,-82.8300
0.7570,1.5030,-7.5940,-25.0000,30.0000,-76.1490
0.5420,-0.4770,-3.9940,-8.0000,25.0000,-81.5150
0.2820,0.4690,-5.6740,-33.0000,21.0000,-87.5870
0.2450,0.6610,-2.0560,39.0000,35.0000,-83.8800
0.2860,1.8670,-9.4350,-16.0000,54.0000,-83.4450
0.9630,0.8340,-5.1280,-30.0000,13.0000,-89.1130
0.2310,0.9750,-2.7620,30.0000,20.0000,-75.2850
0.5370,0.9800,-2.2910,-48.0000,49.0000,-79.4890
0.2050,0.4970,-9.5290,-46.0000,41.0000,-77.4120
0.4340,0.7980,-6.8940, 3.0000,74.0000,-75.5600
0.1420,1.6500,-7.0790,44.0000,30.0000,-79.9180
0.3760,0.3610,-6.5690,10.0000,81.0000,-90.1960
0.7940,0.6480,-7.7900,10.0000,92.0000,-77.7730
0.8130,0.6830,-5.8050,15.0000,77.0000,-91.8130
0.9040,0.2470,-5.0320,43.0000,34.0000,-77.2320
0.5400,0.0360,-8.7870,-28.0000,72.0000,-82.9440
0.8180,0.6960,-3.9290,39.0000, 4.0000,-81.2930
0.7080,0.9290,-2.4260,-46.0000,62.0000,-86.1790
0.0430,0.6410,-2.8160,32.0000,12.0000,-89.8510
0.1460,0.5940,-9.0480,-47.0000, 6.0000,-80.0130
0.2330,0.5480,-7.0270,-9.0000, 6.0000,-79.6380
0.2470,1.0290,-8.5310,10.0000, 3.0000,-76.3750
0.1700,0.0230,-3.7870,-31.0000,96.0000,-78.1680
0.2350,0.1520,-6.3300,30.0000,53.0000,-87.9200
0.2750,-0.4690,-0.3160,-29.0000,76.0000,-90.4630
0.9520,0.5980,-9.2000,-33.0000,59.0000,-85.9590
0.3470,0.7510,-4.6970,11.0000,74.0000,-83.7970
0.2970,0.5570,-5.1990,45.0000,32.0000,-86.9270
0.4040,1.0890,-7.6630,16.0000,85.0000,-75.7660
0.3020,1.6750,-3.3620,-29.0000,50.0000,-90.1340
0.7570,-0.4760,-6.2600,42.0000,12.0000,-86.4350
0.3600,0.9660,-3.2690,-12.0000,82.0000,-77.8030
0.1250,-0.6500,-3.1110,-47.0000,67.0000,-83.5440
0.6170,1.8330,-6.4610,-28.0000,39.0000,-84.0410
0.3560,1.0150,-4.3370,41.0000,72.0000,-85.6080
0.3630,-0.2660,-1.0290,37.0000,42.0000,-91.3980
0.0680,0.0910,-2.3620, 8.0000, 6.0000,-84.6760
0.8670,0.5290,-9.7180, 6.0000,59.0000,-84.8200
0.4580,1.1380,-6.9890,-50.0000,30.0000,-90.9370
0.0780,-0.6960,-6.5950,-38.0000,41.0000,-76.0470
0.9050,-0.2880,-3.2610,-29.0000,59.0000,-86.2030
0.2820,0.2600,-0.1980,33.0000,32.0000,-76.6900
0.6140,-0.2260,-5.7050,-11.0000,15.0000,-85.3470
0.6620,-0.7370,-0.3630,-18.0000,100.0000,-88.6740
0.2000,0.4950,-2.6470,-24.0000,11.0000,-75.5490
0.9600,-0.6720,-1.9070,-21.0000,34.0000,-83.8730
0.6650,0.3550,-4.4930,-7.0000, 4.0000,-80.0600
0.5410,-0.3990,-7.6870,-31.0000,93.0000,-86.2310
0.8690,1.1850,-6.2790, 7.0000,38.0000,-85.1610
0.5570,0.4880,-3.1470,16.0000,99.0000,-76.0460
0.0210,0.4000,-2.9200,19.0000,55.0000,-90.1500
0.4830,0.8300,-0.7820,-15.0000,57.0000,-91.2070
0.8080,0.7090,-1.7190,46.0000,19.0000,-78.0750
0.7360,1.7070,-7.2130,-26.0000,22.0000,-76.2500
0.5720,-0.8830,-0.8940,25.0000,49.0000,-91.7970
0.0090,0.8930,-9.1780,-11.0000,22.0000,-82.2740
0.7180,-0.3680,-4.2970,35.0000,94.0000,-87.9030
0.4490,-0.0590,-0.7970,-13.0000,28.0000,-90.6940
0.6600,-0.6540,-5.7210,21.0000,96.0000,-89.8260
0.7530,-0.0070,-8.3180,-16.0000,82.0000,-91.3770
0.8050,0.0310,-3.4740,38.0000,35.0000,-80.0450
0.0290,-0.0170,-7.7990,25.0000, 3.0000,-87.0710
0.7800,-0.4450,-7.0830,-7.0000,35.0000,-90.3190
0.5670,0.6000,-5.9090,-10.0000,39.0000,-89.8610
0.0760,0.5970,-3.7700,-13.0000,10.0000,-89.0860
0.2520,0.6390,-3.9380,-6.0000,97.0000,-75.5990
0.1330,0.7660,-4.2830,-12.0000,20.0000,-90.4040
0.5640,-0.3130,-4.2300,-43.0000,17.0000,-85.6750
0.5410,1.2900,-2.1890,-6.0000,51.0000,-84.7340
0.0690,1.3650,-4.9680,11.0000,51.0000,-87.5490
0.9880,1.5720,-0.3990,-20.0000, 6.0000,-83.6400
0.2510,0.0040,-5.6480,-9.0000,37.0000,-89.7020
0.3150,-0.6980,-0.4910,-40.0000,59.0000,-77.3840
0.3010,1.0060,-8.7230,-2.0000,100.0000,-86.1710
0.0420,0.6120,-8.6000,-21.0000,44.0000,-85.0810
0.5280,-0.4310,-3.3830,-49.0000,70.0000,-83.7270
0.2560,0.1660,-9.7400,39.0000, 2.0000,-79.1590
0.4090,0.4100,-9.5480,-29.0000,16.0000,-91.5500
0.9480,0.7020,-9.8860,19.0000,90.0000,-90.5760
0.9190,1.1370,-1.5770,-35.0000, 5.0000,-86.0840
0.1210,-0.6550,-0.0290,48.0000, 3.0000,-76.8790
0.5920,1.3310,-2.4820, 0.0000,58.0000,-83.7490
0.3600,1.0480,-3.4630,40.0000,35.0000,-83.1780
0.7190,-0.0210,-2.3330,23.0000,22.0000,-76.1590
0.5240,-0.6910,-7.5590, 0.0000,91.0000,-81.6100
0.2610,0.2230,-2.2590,11.0000,69.0000,-88.6880
0.4930,1.2510,-4.4840,-15.0000,38.0000,-88.3730
0.8560,-0.4410,-2.5940, 3.0000,41.0000,-77.0400
0.7240,0.4520,-3.4580,30.0000,21.0000,-82.0040
0.1990,0.6010,-9.0300,-23.0000,24.0000,-88.5670
0.1570,0.9140,-0.1270,-21.0000,89.0000,-79.2960
0.3700,-0.1870,-1.3220,-15.0000,93.0000,-84.9870
0.8620,-0.7120,-3.8810,38.0000,79.0000,-75.6240
0.6850,0.8020,-8.4060,-41.0000,25.0000,-86.5880
0.6340,-0.2210,-2.1330,-30.0000,59.0000,-89.0560
0.1410,1.1940,-9.3520,-20.0000,21.0000,-86.8980
0.0790,-0.2470,-9.6980,-15.0000,13.0000,-80.9800
0.8760,0.7700,-3.7530,23.0000,69.0000,-83.3160
0.4200,1.5800,-9.8490,39.0000,92.0000,-79.8300
0.4880,1.5720,-1.2210,-45.0000,76.0000,-79.5210
0.4600,0.1800,-7.6100,-43.0000,83.0000,-88.0040
0.5160,0.8660,-5.7940,-49.0000,23.0000,-84.9340
0.2720,1.7980,-6.2120,-31.0000,39.0000,-84.1550
0.2320,1.2450,-4.8990,-48.0000,42.0000,-91.8410
0.9000,-0.2910,-2.2050,-3.0000,94.0000,-88.0760
0.9090,0.9840,-1.4410,-26.0000,11.0000,-84.9640
0.6040,1.3530,-6.3520,42.0000,54.0000,-88.4450
0.3650,-0.4220,-8.0240,22.0000,63.0000,-84.3320
0.5990,1.3550,-6.6960,-1.0000,29.0000,-76.2990
0.6680,0.0690,-4.7160,-43.0000,20.0000,-83.0630
0.8950,0.2430,-9.4450, 3.0000,41.0000,-89.4450
0.0870,0.5080,-5.9150,17.0000,37.0000,-81.8520
0.5390,-0.2080,-2.2670,11.0000,17.0000,-79.0260
0.4280,0.4280,-6.8380,-8.0000,90.0000,-84.2050
0.6170,1.2940,-3.2060,-39.0000,45.0000,-81.2710
0.5590,0.8390,-7.4890,32.0000,68.0000,-87.8950
0.2260,0.5000,-9.9810,-25.0000,22.0000,-88.0740
0.1050,0.5930,-2.6970, 1.0000,48.0000,-80.8870
0.0100,0.5730,-9.3190,31.0000, 5.0000,-91.4470
0.0590,-0.3180,-6.9640, 1.0000,50.0000,-81.0490
0.3230,1.1160,-0.9530,-20.0000,27.0000,-78.2840
0.7790,1.5280,-2.4590,37.0000,69.0000,-76.5480
0.3350,0.4400,-9.3470,-45.0000,75.0000,-80.3250
0.6200,1.2980,-4.7980,23.0000,40.0000,-91.2920
0.9930,0.1230,-8.8250,40.0000,56.0000,-85.8540
0.6480,1.7100,-7.7930,-4.0000,74.0000,-78.5380
0.5400,-0.4270,-0.1830,-3.0000,62.0000,-80.6630
0.2320,-0.0890,-7.7080,-35.0000,59.0000,-80.8310
0.7400,0.5350,-6.8580,47.0000, 8.0000,-90.2120
0.8890,0.2300,-8.6770,38.0000,38.0000,-83.5710
0.8600,0.7260,-5.8050,-1.0000, 4.0000,-84.5580
0.5970,1.3930,-6.2610,-9.0000,41.0000,-88.4190
0.6550,-0.0790,-1.1110,-38.0000,66.0000,-80.9660
0.9150,0.1480,-2.1370,43.0000,58.0000,-78.7430
0.4330,0.8000,-0.3640,-50.0000,98.0000,-88.9880
0.2900,-0.1960,-4.4450,-32.0000,45.0000,-76.2930
0.6320,1.1620,-3.2660,-18.0000,78.0000,-76.3970
0.2950,-0.4580,-2.8730,-45.0000,57.0000,-80.2650
0.6220,-0.6130,-4.9650,-36.0000, 3.0000,-89.5430
0.0480,-0.6900,-1.8170,23.0000,52.0000,-83.0630
0.9950,1.4260,-9.3380,-2.0000,41.0000,-80.5120
0.2070,-0.3180,-9.4020,-16.0000,22.0000,-82.8210
0.6070,0.1260,-5.9150,-27.0000,24.0000,-86.4610
0.3480,1.1960,-0.0080,-5.0000,44.0000,-84.7590
0.7180,1.3670,-9.0300,-32.0000,92.0000,-89.3280
0.0280,0.7690,-6.8290,-18.0000,32.0000,-76.2890
0.0670,-0.0570,-0.7390,-24.0000,29.0000,-79.4170
0.9270,0.2750,-9.9640,33.0000,37.0000,-86.6890
0.0880,0.8230,-3.1450,20.0000,50.0000,-82.3520
0.3320,-0.2120,-8.0920,-17.0000,82.0000,-80.5030
0.5260,-0.3570,-4.6150, 8.0000,24.0000,-75.7830
0.2470,0.9570,-5.8710,-21.0000, 3.0000,-80.2760
0.5430,0.3270,-4.7760,-24.0000,31.0000,-82.2530
0.7810,0.3910,-5.5250,-24.0000,30.0000,-85.4650
0.5220,1.1000,-1.7530,18.0000,83.0000,-79.1310
0.9320,0.0580,-5.8720, 2.0000,14.0000,-89.3600
0.1470,0.7130,-1.5480,-43.0000,82.0000,-90.0080
0.4170,0.2820,-4.4550,-45.0000,87.0000,-90.7800
0.2800,0.2270,-5.3760,-24.0000,56.0000,-84.5650
0.5980,1.0980,-4.6190,-6.0000, 2.0000,-80.1510
0.0360,0.3430,-8.3410,-22.0000,51.0000,-88.0920
0.0640,-0.0600,-9.9620,18.0000,72.0000,-83.6230
0.3230,0.3220,-9.7220,45.0000,70.0000,-85.4140
0.0980,0.4020,-7.4590,28.0000,90.0000,-86.6720
0.1700,-0.2250,-2.0000,14.0000,71.0000,-76.4260
0.3710,1.3860,-0.3630,26.0000,94.0000,-87.1400
0.0400,0.7850,-1.8860,25.0000, 2.0000,-80.0720
0.7090,-0.1200,-5.7750, 9.0000,82.0000,-78.9640
0.6410,-0.6360,-6.2830,28.0000, 4.0000,-80.3970
0.1740,0.2620,-3.6480,-11.0000,52.0000,-79.7940
0.0620,-0.4630,-6.3660,11.0000,66.0000,-79.2600
0.4070,-0.0430,-8.9130,-26.0000,76.0000,-77.1000
0.4630,1.8670,-2.5350,-21.0000,28.0000,-86.3580
0.2030,0.5750,-2.8640,-49.0000,61.0000,-79.7330
0.8700,-0.4760,-1.2540,-15.0000,89.0000,-79.2090
0.5980,0.7620,-5.2860,-36.0000,65.0000,-84.6690
0.0230,0.5950,-8.2080,-9.0000,79.0000,-75.8730
0.8990,0.4570,-2.9980,-35.0000,50.0000,-88.9940
0.4530,0.6240,-7.8770,33.0000,41.0000,-75.6280
0.0580,1.2280,-4.3700,24.0000,88.0000,-79.5420
0.1060,0.1940,-5.5050,-41.0000,71.0000,-80.1370
0.9980,1.0710,-9.8610,32.0000,83.0000,-86.2590
0.8660,0.2370,-6.8980,-28.0000, 2.0000,-85.6380
0.6150,-0.1740,-9.7010,-40.0000,10.0000,-87.1100
0.0270,0.1180,-0.9600,16.0000,55.0000,-79.6890
0.3230,1.0010,-8.9810,46.0000,86.0000,-91.9330
0.4640,-0.1760,-0.5840,32.0000,27.0000,-80.1080
0.0990,0.9670,-1.2330,12.0000,78.0000,-83.5220
0.5710,1.1170,-6.3070,-17.0000,64.0000,-77.2490
0.3260,0.0150,-3.7010,-22.0000,73.0000,-90.2590
0.4500,1.2530,-3.1960,-7.0000,90.0000,-79.0450
0.5780,1.3230,-7.9570,-15.0000,77.0000,-76.1410
0.0750,1.3450,-3.0170,38.0000,21.0000,-81.2160
0.0570,0.0380,-6.0750,-50.0000, 5.0000,-91.8130
0.3010,-0.1000,-4.6200,20.0000,16.0000,-78.6040
0.5220,0.6000,-2.9260,-16.0000,72.0000,-79.8880
0.5620,1.3140,-8.3240,-20.0000,13.0000,-83.5780
0.2420,0.1870,-5.7050,15.0000,23.0000,-85.7200
0.9130,1.3450,-0.7050,43.0000,46.0000,-81.6840
0.8260,0.0400,-2.6630,40.0000,47.0000,-86.5590
0.4450,1.8890,-1.7090,50.0000, 9.0000,-77.2110
0.9820,0.6880,-5.6030,-43.0000,51.0000,-76.1940
0.5780,0.9550,-2.0210,-37.0000, 8.0000,-75.7720
0.2340,1.0330,-4.9240,49.0000,17.0000,-84.4170
0.8110,0.0080,-7.2940,-41.0000,75.0000,-90.1440
0.4510,0.6240,-9.5500,19.0000,34.0000,-84.9580
0.2500,0.0400,-7.6240,43.0000,31.0000,-84.0360
0.9550,1.1860,-0.8010,-36.0000,82.0000,-85.9490
0.1430,0.6770,-9.3820,39.0000,99.0000,-81.9280
0.5130,0.5600,-9.7450,-49.0000,97.0000,-79.4430
0.9720,1.0860,-6.0710,-16.0000,58.0000,-85.3570
0.6480,0.0580,-9.5750,-26.0000,24.0000,-85.7570
0.6150,0.8100,-3.3070,49.0000,30.0000,-87.9080
0.4700,0.8440,-9.0120,35.0000,68.0000,-78.9760
0.5780,-0.0440,-0.0040,30.0000,58.0000,-79.9080
0.9110,1.3200,-4.8330,40.0000,20.0000,-75.3860
0.3760,0.0610,-1.4750,28.0000,96.0000,-79.9540
0.2290,0.1620,-3.1500,34.0000,34.0000,-81.0190
0.4240,-0.6510,-1.7140,-18.0000,15.0000,-86.0440
0.2740,1.0410,-5.9290,25.0000,33.0000,-85.3290
0.4450,0.3660,-6.5760,17.0000,12.0000,-87.8550
0.6280,1.1230,-3.4900,-21.0000,78.0000,-90.0340
0.5350,0.3420,-0.5370,-16.0000,80.0000,-90.2240
0.3850,-0.3370,-0.4720,41.0000,59.0000,-76.3270
0.8730,0.8120,-0.5590,-47.0000, 8.0000,-83.9400
0.3000,0.7670,-0.7150,20.0000,20.0000,-75.7670
0.4000,1.5250,-0.1570,-29.0000,78.0000,-88.5420
0.5180,-0.6240,-9.7370,33.0000,36.0000,-80.3520
0.0620,-0.7370,-7.3480,-28.0000,84.0000,-79.0040
0.2310,1.1370,-7.5240,-40.0000,14.0000,-79.5460
0.1180,-0.3520,-0.3330,12.0000,70.0000,-77.4210
0.0990,0.1520,-1.1760,-40.0000,20.0000,-78.2950
0.8900,0.8170,-2.6130,30.0000,40.0000,-89.1680
0.0330,0.0820,-8.9340,41.0000,34.0000,-87.6670
0.8390,0.8290,-9.7210,-19.0000,93.0000,-87.6460
0.5070,0.6270,-9.9410,-22.0000,84.0000,-79.5210
0.1140,1.2380,-3.4680,-50.0000,63.0000,-76.9280
0.4900,0.7950,-2.9230, 0.0000,87.0000,-75.8330
0.5990,-0.1130,-1.8720,49.0000,22.0000,-79.6940
0.0900,-0.7340,-7.4310,24.0000, 7.0000,-86.1750
0.9780,1.1500,-7.1800,-19.0000,68.0000,-85.6540
0.6530,1.8770,-1.8890,10.0000,54.0000,-84.7600
0.4610,1.5120,-4.3390,28.0000,52.0000,-78.4060
0.8640,1.1100,-0.4560,-39.0000,26.0000,-81.9590
0.2630,-0.0500,-6.5550, 8.0000,86.0000,-79.8330
0.8240,0.0970,-7.8100,37.0000,83.0000,-89.1790
0.3290,-0.5370,-8.6290,19.0000, 2.0000,-87.8750
0.9410,-0.7300,-7.8540,-26.0000,48.0000,-89.7200
0.2440,1.0770,-4.3350,-16.0000,95.0000,-82.0880
0.9570,-0.5440,-3.4780, 5.0000,46.0000,-87.6230
0.5110,0.5180,-0.5540,-44.0000,85.0000,-76.1890
0.5650,0.9580,-8.1940,-9.0000,54.0000,-91.2940
0.9940,0.7380,-1.0600,-27.0000,44.0000,-86.6820
0.7710,0.3960,-0.0610,-1.0000, 3.0000,-79.4210
0.3140,1.5540,-2.7500,31.0000,51.0000,-87.5060
0.0580,0.2680,-9.4280,-12.0000,88.0000,-83.1370
0.0440,0.0900,-6.7430, 2.0000,91.0000,-89.8130
0.8130,1.1090,-3.8570,-41.0000,29.0000,-80.4830
0.4120,0.3620,-8.5690,41.0000,14.0000,-84.5370
0.3840,0.0080,-6.7480,-30.0000, 1.0000,-79.1790
0.5230,0.6510,-6.0810,-12.0000,32.0000,-77.2860
0.8920,0.2290,-4.3940,16.0000,54.0000,-79.0390
0.4060,1.3780,-9.6130,26.0000,83.0000,-81.1820
0.6040,-0.1450,-8.2290,-33.0000,68.0000,-86.6980
0.0950,-0.0200,-0.1050, 2.0000,92.0000,-75.6630
0.3360,-0.4640,-1.4160,50.0000,76.0000,-86.7080
0.1450,1.4870,-4.8280,21.0000,17.0000,-79.4340
0.2450,1.0600,-5.8060,-42.0000,97.0000,-89.5620
0.3790,0.6390,-2.9300,-46.0000,35.0000,-84.2840
0.2700,1.0170,-4.3890,-1.0000,60.0000,-82.8280
0.2160,1.4830,-3.9830,-5.0000,74.0000,-77.5950
0.6340,0.7840,-1.3730,-1.0000,88.0000,-79.3480
0.8000,1.5460,-9.5280,-34.0000,34.0000,-81.6580
0.2090,0.0880,-3.6000,-14.0000,47.0000,-91.3980
0.8960,1.0910,-8.3700,38.0000,17.0000,-83.8300
0.7460,-0.2910,-0.4130,25.0000,47.0000,-77.0550
0.5360,1.8470,-4.2380,-8.0000,46.0000,-90.5530
0.9700,0.7650,-0.7560,41.0000,13.0000,-82.7620
0.5650,-0.1360,-3.1380,-41.0000,64.0000,-90.3800
0.2180,0.2730,-9.4600,-32.0000,90.0000,-79.9620
0.8580,-0.0660,-8.5450,45.0000,43.0000,-88.2970
0.8620,-0.6420,-1.7350,-40.0000,18.0000,-75.9500
0.3130,0.3870,-5.3590,-11.0000,30.0000,-78.6220
0.3270,1.2560,-2.9490,-21.0000, 6.0000,-88.2010
0.8400,0.9370,-9.0290,-43.0000, 7.0000,-86.8460
0.4930,0.2160,-0.8140,-31.0000, 3.0000,-90.4340
0.0520,0.4340,-7.8750,-8.0000,56.0000,-85.3510
0.7780,-0.2080,-1.7440,-21.0000,57.0000,-84.2570
0.4270,0.1600,-7.2000,20.0000,31.0000,-87.8030
0.2800,1.0840,-2.3200,-26.0000,76.0000,-89.9130
0.3340,1.4520,-2.0710,46.0000,68.0000,-90.1940
0.3670,0.3140,-2.1610,-20.0000,94.0000,-89.5490
0.7950,0.5610,-9.7670,-35.0000,49.0000,-86.6150
0.0390,1.3980,-3.8180, 6.0000,52.0000,-81.9290
0.7270,1.0540,-6.3530,29.0000,79.0000,-75.8140
0.8730,1.4190,-0.4660,-6.0000,58.0000,-79.0530
0.2860,0.4260,-2.3210,50.0000,77.0000,-75.2370
0.6570,-0.5160,-8.7480,-6.0000,93.0000,-81.4890
0.2320,0.0550,-4.6010,-20.0000,22.0000,-90.4210
0.6220,1.4390,-0.0310,-26.0000,61.0000,-80.1610
0.0750,0.4880,-4.6490,47.0000,47.0000,-89.7450
0.9670,0.4030,-8.2410,-28.0000,62.0000,-77.5020
0.6100,1.1110,-8.7190,-11.0000,21.0000,-80.2690
0.3840,0.0530,-3.0110,-28.0000,68.0000,-82.1100
0.0310,0.6550,-2.3600,-23.0000, 2.0000,-78.5730
0.8580,-0.4860,-8.3160,-8.0000,23.0000,-88.0470
0.6040,-0.2050,-4.3780,50.0000,92.0000,-79.1230
0.8480,0.6510,-5.0710,42.0000,77.0000,-90.0640
0.5050,0.0240,-1.8550, 5.0000,54.0000,-80.0580
0.0080,0.4440,-1.5150,10.0000, 7.0000,-78.2420
0.9190,-0.2610,-9.0680,-43.0000,20.0000,-87.3100
0.4110,0.0660,-9.9270, 8.0000, 2.0000,-91.2660
0.7320,0.7060,-3.9010,40.0000,97.0000,-90.3250
0.1510,1.3760,-8.2680,-4.0000,84.0000,-86.9100
0.8150,0.0040,-9.5410,-10.0000,45.0000,-88.8290
0.9100,0.8940,-8.9380,-40.0000,100.0000,-89.7290
0.7780,0.9980,-8.4100,15.0000,80.0000,-90.1000
0.7570,1.1660,-6.8330,50.0000,49.0000,-78.9180
0.4050,1.6060,-1.7180,18.0000,14.0000,-85.6500
0.7020,-0.2540,-2.3760,-7.0000,22.0000,-79.1470
0.5650,0.3360,-4.3430,16.0000,84.0000,-82.5260
0.5850,0.7560,-0.2510, 9.0000,33.0000,-88.3070
0.3450,1.2190,-2.6860,25.0000,74.0000,-87.1690
0.7040,1.8090,-9.8020,14.0000,16.0000,-79.1590
0.1610,1.2440,-3.1270, 0.0000,74.0000,-87.5430
0.0020,1.1690,-5.7180,44.0000, 6.0000,-90.4330
0.5620,-0.8530,-6.1170,11.0000,72.0000,-89.3180
0.5460,0.7500,-9.0150,14.0000,13.0000,-91.5150
0.5510,0.2770,-3.9600,20.0000,99.0000,-77.4290
0.6950,-0.4080,-6.9280,36.0000,60.0000,-89.5680
0.9270,-0.1070,-2.0450,-12.0000,27.0000,-87.9550
0.9440,0.7480,-0.6290,21.0000,44.0000,-87.9240
0.9030,0.7580,-6.2240, 2.0000,94.0000,-82.8100
0.6040,1.7550,-6.8800,-14.0000,51.0000,-81.5290
0.9260,1.3040,-2.9680,-7.0000, 7.0000,-76.8260
0.1170,0.6170,-5.7160,19.0000,66.0000,-82.7430
0.3410,-0.1260,-3.1620,-28.0000,45.0000,-77.5030
0.0370,-0.2970,-8.0950,48.0000,15.0000,-79.9910
0.5380,0.4730,-3.6550,48.0000,78.0000,-81.4670
0.7370,0.5320,-6.9880,-21.0000,54.0000,-90.7170
0.1810,0.7690,-6.3340,-16.0000, 9.0000,-78.2890
0.4260,0.5920,-9.6460,50.0000,91.0000,-86.1360
0.0980,-0.3530,-2.0080,29.0000,87.0000,-81.7020
0.3030,-0.3340,-5.9820,30.0000, 6.0000,-78.2890
0.7800,0.5170,-0.8370,13.0000,65.0000,-75.5400
0.5370,0.7290,-5.4440,31.0000,89.0000,-88.6310
0.7690,0.2130,-8.4610,-5.0000,35.0000,-80.3270
0.6390,0.4660,-0.4070,33.0000,67.0000,-87.6980
0.8930,-0.0390,-3.2940,-38.0000,46.0000,-85.0410
0.0610,0.3660,-7.0930, 1.0000,45.0000,-80.0390
0.1760,0.9580,-8.6030,22.0000, 2.0000,-88.8640
0.4160,0.9120,-5.0090,-25.0000,87.0000,-90.1730
